Year,Month,Day,Hour,DNI
2016,4,16,18,56
2016,4,16,19,0
2016,4,16,20,0
2016,4,16,21,0
2016,4,16,22,0
2016,4,16,23,0
2016,4,17,0,0
2016,4,17,1,0
2016,4,17,2,0
2016,4,17,3,0
2016,4,17,4,0
2016,4,17,5,0
2016,4,17,6,398
2016,4,17,7,698
2016,4,17,8,834
2016,4,17,9,906
2016,4,17,10,947
2016,4,17,11,971
2016,4,17,12,492
2016,4,17,13,269
2016,4,17,14,276
2016,4,17,15,2
2016,4,17,16,0
2016,4,17,17,0
2016,4,17,18,0
2016,4,17,19,0
2016,4,17,20,0
2016,4,17,21,0
2016,4,17,22,0
2016,4,17,23,0
2016,4,18,0,0
2016,4,18,1,0
2016,4,18,2,0
2016,4,18,3,0
2016,4,18,4,0
2016,4,18,5,0
2016,4,18,6,390
2016,4,18,7,703
2016,4,18,8,845
2016,4,18,9,917
2016,4,18,10,955
2016,4,18,11,962
2016,4,18,12,966
2016,4,18,13,956
2016,4,18,14,899
2016,4,18,15,615
2016,4,18,16,624
2016,4,18,17,450
2016,4,18,18,295
2016,4,18,19,0
2016,4,18,20,0
2016,4,18,21,0
2016,4,18,22,0
2016,4,18,23,0
2016,4,19,0,0
2016,4,19,1,0
2016,4,19,2,0
2016,4,19,3,0
2016,4,19,4,0
2016,4,19,5,0
2016,4,19,6,406
2016,4,19,7,646
2016,4,19,8,311
2016,4,19,9,914
2016,4,19,10,949
2016,4,19,11,963
2016,4,19,12,966
2016,4,19,13,957
2016,4,19,14,939
2016,4,19,15,896
2016,4,19,16,824
2016,4,19,17,697
2016,4,19,18,418
2016,4,19,19,0
2016,4,19,20,0
2016,4,19,21,0
2016,4,19,22,0
2016,4,19,23,0
2016,4,20,0,0
2016,4,20,1,0
2016,4,20,2,0
2016,4,20,3,0
2016,4,20,4,0
2016,4,20,5,0
2016,4,20,6,481
2016,4,20,7,736
2016,4,20,8,853
2016,4,20,9,916
2016,4,20,10,951
2016,4,20,11,971
2016,4,20,12,973
2016,4,20,13,963
2016,4,20,14,930
2016,4,20,15,881
2016,4,20,16,792
2016,4,20,17,624
2016,4,20,18,297
2016,4,20,19,0
2016,4,20,20,0
2016,4,20,21,0
2016,4,20,22,0
2016,4,20,23,0
2016,4,21,0,0
2016,4,21,1,0
2016,4,21,2,0
2016,4,21,3,0
2016,4,21,4,0
2016,4,21,5,0
2016,4,21,6,272
2016,4,21,7,556
2016,4,21,8,713
2016,4,21,9,797
2016,4,21,10,848
2016,4,21,11,900
2016,4,21,12,913
2016,4,21,13,912
2016,4,21,14,902
2016,4,21,15,861
2016,4,21,16,783
2016,4,21,17,634
2016,4,21,18,337
2016,4,21,19,0
2016,4,21,20,0
2016,4,21,21,0
2016,4,21,22,0
2016,4,21,23,0
2016,4,22,0,0
2016,4,22,1,0
2016,4,22,2,0
2016,4,22,3,0
2016,4,22,4,0
2016,4,22,5,0
2016,4,22,6,297
2016,4,22,7,676
2016,4,22,8,428
2016,4,22,9,536
2016,4,22,10,503
2016,4,22,11,456
2016,4,22,12,541
2016,4,22,13,547
2016,4,22,14,556
2016,4,22,15,337
2016,4,22,16,472
2016,4,22,17,143
2016,4,22,18,51
2016,4,22,19,0
2016,4,22,20,0
2016,4,22,21,0
2016,4,22,22,0
2016,4,22,23,0
2016,4,23,0,0
2016,4,23,1,0
2016,4,23,2,0
2016,4,23,3,0
2016,4,23,4,0
2016,4,23,5,0
2016,4,23,6,145
2016,4,23,7,232
2016,4,23,8,175
2016,4,23,9,666
2016,4,23,10,239
2016,4,23,11,52
2016,4,23,12,52
2016,4,23,13,14
2016,4,23,14,0
2016,4,23,15,3
2016,4,23,16,0
2016,4,23,17,0
2016,4,23,18,0
2016,4,23,19,0
2016,4,23,20,0
2016,4,23,21,0
2016,4,23,22,0
2016,4,23,23,0
2016,4,24,0,0
2016,4,24,1,0
2016,4,24,2,0
2016,4,24,3,0
2016,4,24,4,0
2016,4,24,5,0
2016,4,24,6,282
2016,4,24,7,482
2016,4,24,8,371
2016,4,24,9,860
2016,4,24,10,902
2016,4,24,11,931
2016,4,24,12,928
2016,4,24,13,897
2016,4,24,14,504
2016,4,24,15,551
2016,4,24,16,781
2016,4,24,17,414
2016,4,24,18,331
2016,4,24,19,0
2016,4,24,20,0
2016,4,24,21,0
2016,4,24,22,0
2016,4,24,23,0
2016,4,25,0,0
2016,4,25,1,0
2016,4,25,2,0
2016,4,25,3,0
2016,4,25,4,0
2016,4,25,5,0
2016,4,25,6,57
2016,4,25,7,173
2016,4,25,8,353
2016,4,25,9,348
2016,4,25,10,8
2016,4,25,11,149
2016,4,25,12,498
2016,4,25,13,477
2016,4,25,14,109
2016,4,25,15,109
2016,4,25,16,39
2016,4,25,17,159
2016,4,25,18,72
2016,4,25,19,0
2016,4,25,20,0
2016,4,25,21,0
2016,4,25,22,0
2016,4,25,23,0
2016,4,26,0,0
2016,4,26,1,0
2016,4,26,2,0
2016,4,26,3,0
2016,4,26,4,0
2016,4,26,5,0
2016,4,26,6,0
2016,4,26,7,0
2016,4,26,8,0
2016,4,26,9,12
2016,4,26,10,0
2016,4,26,11,21
2016,4,26,12,1
2016,4,26,13,0
2016,4,26,14,0
2016,4,26,15,10
2016,4,26,16,0
2016,4,26,17,0
2016,4,26,18,0
2016,4,26,19,0
2016,4,26,20,0
2016,4,26,21,0
2016,4,26,22,0
2016,4,26,23,0
2016,4,27,0,0
2016,4,27,1,0
2016,4,27,2,0
2016,4,27,3,0
2016,4,27,4,0
2016,4,27,5,0
2016,4,27,6,204
2016,4,27,7,327
2016,4,27,8,487
2016,4,27,9,560
2016,4,27,10,161
2016,4,27,11,19
2016,4,27,12,197
2016,4,27,13,168
2016,4,27,14,70
2016,4,27,15,139
2016,4,27,16,268
2016,4,27,17,6
2016,4,27,18,0
2016,4,27,19,0
2016,4,27,20,0
2016,4,27,21,0
2016,4,27,22,0
2016,4,27,23,0
2016,4,28,0,0
2016,4,28,1,0
2016,4,28,2,0
2016,4,28,3,0
2016,4,28,4,0
2016,4,28,5,0
2016,4,28,6,0
2016,4,28,7,0
2016,4,28,8,111
2016,4,28,9,122
2016,4,28,10,54
2016,4,28,11,161
2016,4,28,12,234
2016,4,28,13,290
2016,4,28,14,296
2016,4,28,15,214
2016,4,28,16,198
2016,4,28,17,279
2016,4,28,18,128
2016,4,28,19,0
2016,4,28,20,0
2016,4,28,21,0
2016,4,28,22,0
2016,4,28,23,0
2016,4,29,0,0
2016,4,29,1,0
2016,4,29,2,0
2016,4,29,3,0
2016,4,29,4,0
2016,4,29,5,0
2016,4,29,6,0
2016,4,29,7,0
2016,4,29,8,101
2016,4,29,9,17
2016,4,29,10,342
2016,4,29,11,300
2016,4,29,12,159
2016,4,29,13,927
2016,4,29,14,897
2016,4,29,15,858
2016,4,29,16,788
2016,4,29,17,657
2016,4,29,18,387
2016,4,29,19,0
2016,4,29,20,0
2016,4,29,21,0
2016,4,29,22,0
2016,4,29,23,0
2016,4,30,0,0
2016,4,30,1,0
2016,4,30,2,0
2016,4,30,3,0
2016,4,30,4,0
2016,4,30,5,0
2016,4,30,6,474
2016,4,30,7,704
2016,4,30,8,817
2016,4,30,9,877
2016,4,30,10,444
2016,4,30,11,139
2016,4,30,12,94
2016,4,30,13,61
2016,4,30,14,15
2016,4,30,15,205
2016,4,30,16,170
2016,4,30,17,0
2016,4,30,18,0
2016,4,30,19,0
2016,4,30,20,0
2016,4,30,21,0
2016,4,30,22,0
2016,4,30,23,0
2016,5,1,0,0
2016,5,1,1,0
2016,5,1,2,0
2016,5,1,3,0
2016,5,1,4,0
2016,5,1,5,0
2016,5,1,6,217
2016,5,1,7,372
2016,5,1,8,770
2016,5,1,9,901
2016,5,1,10,524
2016,5,1,11,435
2016,5,1,12,967
2016,5,1,13,953
2016,5,1,14,935
2016,5,1,15,571
2016,5,1,16,829
2016,5,1,17,515
2016,5,1,18,349
2016,5,1,19,0
2016,5,1,20,0
2016,5,1,21,0
2016,5,1,22,0
2016,5,1,23,0
2016,5,2,0,0
2016,5,2,1,0
2016,5,2,2,0
2016,5,2,3,0
2016,5,2,4,0
2016,5,2,5,0
2016,5,2,6,531
2016,5,2,7,737
2016,5,2,8,840
2016,5,2,9,897
2016,5,2,10,926
2016,5,2,11,938
2016,5,2,12,939
2016,5,2,13,932
2016,5,2,14,858
2016,5,2,15,818
2016,5,2,16,747
2016,5,2,17,615
2016,5,2,18,355
2016,5,2,19,0
2016,5,2,20,0
2016,5,2,21,0
2016,5,2,22,0
2016,5,2,23,0
2016,5,3,0,0
2016,5,3,1,0
2016,5,3,2,0
2016,5,3,3,0
2016,5,3,4,0
2016,5,3,5,0
2016,5,3,6,467
2016,5,3,7,699
2016,5,3,8,823
2016,5,3,9,893
2016,5,3,10,932
2016,5,3,11,965
2016,5,3,12,971
2016,5,3,13,964
2016,5,3,14,951
2016,5,3,15,914
2016,5,3,16,850
2016,5,3,17,736
2016,5,3,18,501
2016,5,3,19,0
2016,5,3,20,0
2016,5,3,21,0
2016,5,3,22,0
2016,5,3,23,0
2016,5,4,0,0
2016,5,4,1,0
2016,5,4,2,0
2016,5,4,3,0
2016,5,4,4,0
2016,5,4,5,0
2016,5,4,6,500
2016,5,4,7,700
2016,5,4,8,806
2016,5,4,9,872
2016,5,4,10,912
2016,5,4,11,613
2016,5,4,12,929
2016,5,4,13,526
2016,5,4,14,525
2016,5,4,15,563
2016,5,4,16,558
2016,5,4,17,473
2016,5,4,18,279
2016,5,4,19,0
2016,5,4,20,0
2016,5,4,21,0
2016,5,4,22,0
2016,5,4,23,0
2016,5,5,0,0
2016,5,5,1,0
2016,5,5,2,0
2016,5,5,3,0
2016,5,5,4,0
2016,5,5,5,0
2016,5,5,6,264
2016,5,5,7,438
2016,5,5,8,597
2016,5,5,9,551
2016,5,5,10,417
2016,5,5,11,337
2016,5,5,12,214
2016,5,5,13,144
2016,5,5,14,57
2016,5,5,15,393
2016,5,5,16,170
2016,5,5,17,41
2016,5,5,18,3
2016,5,5,19,0
2016,5,5,20,0
2016,5,5,21,0
2016,5,5,22,0
2016,5,5,23,0
2016,5,6,0,0
2016,5,6,1,0
2016,5,6,2,0
2016,5,6,3,0
2016,5,6,4,0
2016,5,6,5,0
2016,5,6,6,0
2016,5,6,7,0
2016,5,6,8,67
2016,5,6,9,470
2016,5,6,10,24
2016,5,6,11,48
2016,5,6,12,104
2016,5,6,13,0
2016,5,6,14,13
2016,5,6,15,0
2016,5,6,16,0
2016,5,6,17,0
2016,5,6,18,0
2016,5,6,19,0
2016,5,6,20,0
2016,5,6,21,0
2016,5,6,22,0
2016,5,6,23,0
2016,5,7,0,0
2016,5,7,1,0
2016,5,7,2,0
2016,5,7,3,0
2016,5,7,4,0
2016,5,7,5,0
2016,5,7,6,131
2016,5,7,7,218
2016,5,7,8,65
2016,5,7,9,117
2016,5,7,10,165
2016,5,7,11,416
2016,5,7,12,13
2016,5,7,13,0
2016,5,7,14,11
2016,5,7,15,58
2016,5,7,16,191
2016,5,7,17,26
2016,5,7,18,0
2016,5,7,19,0
2016,5,7,20,0
2016,5,7,21,0
2016,5,7,22,0
2016,5,7,23,0
2016,5,8,0,0
2016,5,8,1,0
2016,5,8,2,0
2016,5,8,3,0
2016,5,8,4,0
2016,5,8,5,0
2016,5,8,6,0
2016,5,8,7,0
2016,5,8,8,34
2016,5,8,9,20
2016,5,8,10,15
2016,5,8,11,7
2016,5,8,12,19
2016,5,8,13,12
2016,5,8,14,0
2016,5,8,15,0
2016,5,8,16,227
2016,5,8,17,8
2016,5,8,18,0
2016,5,8,19,0
2016,5,8,20,0
2016,5,8,21,0
2016,5,8,22,0
2016,5,8,23,0
2016,5,9,0,0
2016,5,9,1,0
2016,5,9,2,0
2016,5,9,3,0
2016,5,9,4,0
2016,5,9,5,88
2016,5,9,6,561
2016,5,9,7,430
2016,5,9,8,858
2016,5,9,9,26
2016,5,9,10,481
2016,5,9,11,491
2016,5,9,12,965
2016,5,9,13,2
2016,5,9,14,577
2016,5,9,15,846
2016,5,9,16,228
2016,5,9,17,0
2016,5,9,18,438
2016,5,9,19,0
2016,5,9,20,0
2016,5,9,21,0
2016,5,9,22,0
2016,5,9,23,0
2016,5,10,0,0
2016,5,10,1,0
2016,5,10,2,0
2016,5,10,3,0
2016,5,10,4,0
2016,5,10,5,168
2016,5,10,6,629
2016,5,10,7,808
2016,5,10,8,900
2016,5,10,9,953
2016,5,10,10,983
2016,5,10,11,990
2016,5,10,12,993
2016,5,10,13,986
2016,5,10,14,969
2016,5,10,15,934
2016,5,10,16,875
2016,5,10,17,769
2016,5,10,18,556
2016,5,10,19,0
2016,5,10,20,0
2016,5,10,21,0
2016,5,10,22,0
2016,5,10,23,0
2016,5,11,0,0
2016,5,11,1,0
2016,5,11,2,0
2016,5,11,3,0
2016,5,11,4,0
2016,5,11,5,158
2016,5,11,6,583
2016,5,11,7,759
2016,5,11,8,854
2016,5,11,9,914
2016,5,11,10,954
2016,5,11,11,984
2016,5,11,12,992
2016,5,11,13,991
2016,5,11,14,965
2016,5,11,15,932
2016,5,11,16,874
2016,5,11,17,771
2016,5,11,18,562
2016,5,11,19,0
2016,5,11,20,0
2016,5,11,21,0
2016,5,11,22,0
2016,5,11,23,0
2016,5,12,0,0
2016,5,12,1,0
2016,5,12,2,0
2016,5,12,3,0
2016,5,12,4,0
2016,5,12,5,127
2016,5,12,6,577
2016,5,12,7,770
2016,5,12,8,869
2016,5,12,9,923
2016,5,12,10,955
2016,5,12,11,980
2016,5,12,12,985
2016,5,12,13,978
2016,5,12,14,964
2016,5,12,15,917
2016,5,12,16,841
2016,5,12,17,693
2016,5,12,18,426
2016,5,12,19,0
2016,5,12,20,0
2016,5,12,21,0
2016,5,12,22,0
2016,5,12,23,0
2016,5,13,0,0
2016,5,13,1,0
2016,5,13,2,0
2016,5,13,3,0
2016,5,13,4,0
2016,5,13,5,87
2016,5,13,6,498
2016,5,13,7,700
2016,5,13,8,812
2016,5,13,9,874
2016,5,13,10,905
2016,5,13,11,933
2016,5,13,12,583
2016,5,13,13,915
2016,5,13,14,895
2016,5,13,15,853
2016,5,13,16,785
2016,5,13,17,668
2016,5,13,18,449
2016,5,13,19,0
2016,5,13,20,0
2016,5,13,21,0
2016,5,13,22,0
2016,5,13,23,0
2016,5,14,0,0
2016,5,14,1,0
2016,5,14,2,0
2016,5,14,3,0
2016,5,14,4,0
2016,5,14,5,0
2016,5,14,6,451
2016,5,14,7,653
2016,5,14,8,757
2016,5,14,9,817
2016,5,14,10,857
2016,5,14,11,916
2016,5,14,12,924
2016,5,14,13,917
2016,5,14,14,313
2016,5,14,15,0
2016,5,14,16,162
2016,5,14,17,362
2016,5,14,18,211
2016,5,14,19,0
2016,5,14,20,0
2016,5,14,21,0
2016,5,14,22,0
2016,5,14,23,0
2016,5,15,0,0
2016,5,15,1,0
2016,5,15,2,0
2016,5,15,3,0
2016,5,15,4,0
2016,5,15,5,0
2016,5,15,6,0
2016,5,15,7,0
2016,5,15,8,0
2016,5,15,9,24
2016,5,15,10,18
2016,5,15,11,67
2016,5,15,12,20
2016,5,15,13,27
2016,5,15,14,263
2016,5,15,15,248
2016,5,15,16,454
2016,5,15,17,408
2016,5,15,18,254
2016,5,15,19,0
2016,5,15,20,0
2016,5,15,21,0
2016,5,15,22,0
2016,5,15,23,0
2016,5,16,0,0
2016,5,16,1,0
2016,5,16,2,0
2016,5,16,3,0
2016,5,16,4,0
2016,5,16,5,0
2016,5,16,6,465
2016,5,16,7,649
2016,5,16,8,385
2016,5,16,9,475
2016,5,16,10,56
2016,5,16,11,256
2016,5,16,12,15
2016,5,16,13,452
2016,5,16,14,85
2016,5,16,15,115
2016,5,16,16,269
2016,5,16,17,169
2016,5,16,18,115
2016,5,16,19,0
2016,5,16,20,0
2016,5,16,21,0
2016,5,16,22,0
2016,5,16,23,0
2016,5,17,0,0
2016,5,17,1,0
2016,5,17,2,0
2016,5,17,3,0
2016,5,17,4,0
2016,5,17,5,0
2016,5,17,6,18
2016,5,17,7,44
2016,5,17,8,191
2016,5,17,9,560
2016,5,17,10,448
2016,5,17,11,146
2016,5,17,12,933
2016,5,17,13,33
2016,5,17,14,37
2016,5,17,15,502
2016,5,17,16,513
2016,5,17,17,0
2016,5,17,18,0
2016,5,17,19,0
2016,5,17,20,0
2016,5,17,21,0
2016,5,17,22,0
2016,5,17,23,0
2016,5,18,0,0
2016,5,18,1,0
2016,5,18,2,0
2016,5,18,3,0
2016,5,18,4,0
2016,5,18,5,155
2016,5,18,6,548
2016,5,18,7,728
2016,5,18,8,824
2016,5,18,9,879
2016,5,18,10,909
2016,5,18,11,912
2016,5,18,12,915
2016,5,18,13,907
2016,5,18,14,892
2016,5,18,15,858
2016,5,18,16,800
2016,5,18,17,698
2016,5,18,18,499
2016,5,18,19,56
2016,5,18,20,0
2016,5,18,21,0
2016,5,18,22,0
2016,5,18,23,0
2016,5,19,0,0
2016,5,19,1,0
2016,5,19,2,0
2016,5,19,3,0
2016,5,19,4,0
2016,5,19,5,185
2016,5,19,6,568
2016,5,19,7,89
2016,5,19,8,816
2016,5,19,9,856
2016,5,19,10,877
2016,5,19,11,466
2016,5,19,12,373
2016,5,19,13,354
2016,5,19,14,477
2016,5,19,15,177
2016,5,19,16,772
2016,5,19,17,0
2016,5,19,18,0
2016,5,19,19,0
2016,5,19,20,0
2016,5,19,21,0
2016,5,19,22,0
2016,5,19,23,0
2016,5,20,0,0
2016,5,20,1,0
2016,5,20,2,0
2016,5,20,3,0
2016,5,20,4,0
2016,5,20,5,0
2016,5,20,6,24
2016,5,20,7,122
2016,5,20,8,100
2016,5,20,9,498
2016,5,20,10,230
2016,5,20,11,156
2016,5,20,12,172
2016,5,20,13,172
2016,5,20,14,62
2016,5,20,15,41
2016,5,20,16,0
2016,5,20,17,10
2016,5,20,18,0
2016,5,20,19,0
2016,5,20,20,0
2016,5,20,21,0
2016,5,20,22,0
2016,5,20,23,0
2016,5,21,0,0
2016,5,21,1,0
2016,5,21,2,0
2016,5,21,3,0
2016,5,21,4,0
2016,5,21,5,0
2016,5,21,6,0
2016,5,21,7,0
2016,5,21,8,0
2016,5,21,9,236
2016,5,21,10,480
2016,5,21,11,502
2016,5,21,12,13
2016,5,21,13,187
2016,5,21,14,294
2016,5,21,15,835
2016,5,21,16,566
2016,5,21,17,474
2016,5,21,18,447
2016,5,21,19,44
2016,5,21,20,0
2016,5,21,21,0
2016,5,21,22,0
2016,5,21,23,0
2016,5,22,0,0
2016,5,22,1,0
2016,5,22,2,0
2016,5,22,3,0
2016,5,22,4,0
2016,5,22,5,0
2016,5,22,6,97
2016,5,22,7,148
2016,5,22,8,369
2016,5,22,9,415
2016,5,22,10,14
2016,5,22,11,212
2016,5,22,12,14
2016,5,22,13,387
2016,5,22,14,151
2016,5,22,15,369
2016,5,22,16,760
2016,5,22,17,640
2016,5,22,18,421
2016,5,22,19,0
2016,5,22,20,0
2016,5,22,21,0
2016,5,22,22,0
2016,5,22,23,0
2016,5,23,0,0
2016,5,23,1,0
2016,5,23,2,0
2016,5,23,3,0
2016,5,23,4,0
2016,5,23,5,79
2016,5,23,6,434
2016,5,23,7,637
2016,5,23,8,556
2016,5,23,9,332
2016,5,23,10,864
2016,5,23,11,918
2016,5,23,12,460
2016,5,23,13,451
2016,5,23,14,94
2016,5,23,15,153
2016,5,23,16,778
2016,5,23,17,659
2016,5,23,18,443
2016,5,23,19,39
2016,5,23,20,0
2016,5,23,21,0
2016,5,23,22,0
2016,5,23,23,0
2016,5,24,0,0
2016,5,24,1,0
2016,5,24,2,0
2016,5,24,3,0
2016,5,24,4,0
2016,5,24,5,106
2016,5,24,6,423
2016,5,24,7,391
2016,5,24,8,14
2016,5,24,9,432
2016,5,24,10,810
2016,5,24,11,463
2016,5,24,12,381
2016,5,24,13,13
2016,5,24,14,489
2016,5,24,15,50
2016,5,24,16,0
2016,5,24,17,625
2016,5,24,18,416
2016,5,24,19,0
2016,5,24,20,0
2016,5,24,21,0
2016,5,24,22,0
2016,5,24,23,0
2016,5,25,0,0
2016,5,25,1,0
2016,5,25,2,0
2016,5,25,3,0
2016,5,25,4,0
2016,5,25,5,49
2016,5,25,6,301
2016,5,25,7,363
2016,5,25,8,355
2016,5,25,9,802
2016,5,25,10,313
2016,5,25,11,437
2016,5,25,12,81
2016,5,25,13,202
2016,5,25,14,503
2016,5,25,15,2
2016,5,25,16,53
2016,5,25,17,0
2016,5,25,18,0
2016,5,25,19,0
2016,5,25,20,0
2016,5,25,21,0
2016,5,25,22,0
2016,5,25,23,0
2016,5,26,0,0
2016,5,26,1,0
2016,5,26,2,0
2016,5,26,3,0
2016,5,26,4,0
2016,5,26,5,140
2016,5,26,6,496
2016,5,26,7,680
2016,5,26,8,786
2016,5,26,9,850
2016,5,26,10,888
2016,5,26,11,944
2016,5,26,12,445
2016,5,26,13,176
2016,5,26,14,427
2016,5,26,15,497
2016,5,26,16,579
2016,5,26,17,389
2016,5,26,18,305
2016,5,26,19,0
2016,5,26,20,0
2016,5,26,21,0
2016,5,26,22,0
2016,5,26,23,0
2016,5,27,0,0
2016,5,27,1,0
2016,5,27,2,0
2016,5,27,3,0
2016,5,27,4,0
2016,5,27,5,216
2016,5,27,6,547
2016,5,27,7,703
2016,5,27,8,794
2016,5,27,9,647
2016,5,27,10,360
2016,5,27,11,431
2016,5,27,12,478
2016,5,27,13,436
2016,5,27,14,219
2016,5,27,15,868
2016,5,27,16,809
2016,5,27,17,705
2016,5,27,18,506
2016,5,27,19,0
2016,5,27,20,0
2016,5,27,21,0
2016,5,27,22,0
2016,5,27,23,0
2016,5,28,0,0
2016,5,28,1,0
2016,5,28,2,0
2016,5,28,3,0
2016,5,28,4,0
2016,5,28,5,196
2016,5,28,6,560
2016,5,28,7,425
2016,5,28,8,835
2016,5,28,9,892
2016,5,28,10,926
2016,5,28,11,965
2016,5,28,12,968
2016,5,28,13,960
2016,5,28,14,927
2016,5,28,15,894
2016,5,28,16,840
2016,5,28,17,743
2016,5,28,18,556
2016,5,28,19,0
2016,5,28,20,0
2016,5,28,21,0
2016,5,28,22,0
2016,5,28,23,0
2016,5,29,0,0
2016,5,29,1,0
2016,5,29,2,0
2016,5,29,3,0
2016,5,29,4,0
2016,5,29,5,156
2016,5,29,6,488
2016,5,29,7,652
2016,5,29,8,739
2016,5,29,9,788
2016,5,29,10,815
2016,5,29,11,551
2016,5,29,12,62
2016,5,29,13,0
2016,5,29,14,115
2016,5,29,15,508
2016,5,29,16,209
2016,5,29,17,0
2016,5,29,18,0
2016,5,29,19,0
2016,5,29,20,0
2016,5,29,21,0
2016,5,29,22,0
2016,5,29,23,0
2016,5,30,0,0
2016,5,30,1,0
2016,5,30,2,0
2016,5,30,3,0
2016,5,30,4,0
2016,5,30,5,144
2016,5,30,6,496
2016,5,30,7,681
2016,5,30,8,785
2016,5,30,9,851
2016,5,30,10,894
2016,5,30,11,945
2016,5,30,12,950
2016,5,30,13,945
2016,5,30,14,942
2016,5,30,15,903
2016,5,30,16,603
2016,5,30,17,754
2016,5,30,18,524
2016,5,30,19,0
2016,5,30,20,0
2016,5,30,21,0
2016,5,30,22,0
2016,5,30,23,0
2016,5,31,0,0
2016,5,31,1,0
2016,5,31,2,0
2016,5,31,3,0
2016,5,31,4,0
2016,5,31,5,225
2016,5,31,6,587
2016,5,31,7,753
2016,5,31,8,845
2016,5,31,9,903
2016,5,31,10,939
2016,5,31,11,975
2016,5,31,12,979
2016,5,31,13,971
2016,5,31,14,951
2016,5,31,15,917
2016,5,31,16,863
2016,5,31,17,773
2016,5,31,18,602
2016,5,31,19,205
2016,5,31,20,0
2016,5,31,21,0
2016,5,31,22,0
2016,5,31,23,0
2016,6,1,0,0
2016,6,1,1,0
2016,6,1,2,0
2016,6,1,3,0
2016,6,1,4,0
2016,6,1,5,306
2016,6,1,6,644
2016,6,1,7,794
2016,6,1,8,874
2016,6,1,9,921
2016,6,1,10,948
2016,6,1,11,968
2016,6,1,12,972
2016,6,1,13,966
2016,6,1,14,956
2016,6,1,15,926
2016,6,1,16,541
2016,6,1,17,777
2016,6,1,18,588
2016,6,1,19,170
2016,6,1,20,0
2016,6,1,21,0
2016,6,1,22,0
2016,6,1,23,0
2016,6,2,0,0
2016,6,2,1,0
2016,6,2,2,0
2016,6,2,3,0
2016,6,2,4,0
2016,6,2,5,153
2016,6,2,6,508
2016,6,2,7,693
2016,6,2,8,781
2016,6,2,9,478
2016,6,2,10,182
2016,6,2,11,76
2016,6,2,12,474
2016,6,2,13,424
2016,6,2,14,515
2016,6,2,15,566
2016,6,2,16,631
2016,6,2,17,54
2016,6,2,18,23
2016,6,2,19,0
2016,6,2,20,0
2016,6,2,21,0
2016,6,2,22,0
2016,6,2,23,0
2016,6,3,0,0
2016,6,3,1,0
2016,6,3,2,0
2016,6,3,3,0
2016,6,3,4,0
2016,6,3,5,57
2016,6,3,6,210
2016,6,3,7,511
2016,6,3,8,800
2016,6,3,9,858
2016,6,3,10,891
2016,6,3,11,932
2016,6,3,12,933
2016,6,3,13,926
2016,6,3,14,925
2016,6,3,15,895
2016,6,3,16,843
2016,6,3,17,754
2016,6,3,18,586
2016,6,3,19,202
2016,6,3,20,0
2016,6,3,21,0
2016,6,3,22,0
2016,6,3,23,0
2016,6,4,0,0
2016,6,4,1,0
2016,6,4,2,0
2016,6,4,3,0
2016,6,4,4,0
2016,6,4,5,289
2016,6,4,6,625
2016,6,4,7,778
2016,6,4,8,862
2016,6,4,9,912
2016,6,4,10,942
2016,6,4,11,972
2016,6,4,12,975
2016,6,4,13,969
2016,6,4,14,954
2016,6,4,15,924
2016,6,4,16,874
2016,6,4,17,788
2016,6,4,18,625
2016,6,4,19,239
2016,6,4,20,0
2016,6,4,21,0
2016,6,4,22,0
2016,6,4,23,0
2016,6,5,0,0
2016,6,5,1,0
2016,6,5,2,0
2016,6,5,3,0
2016,6,5,4,0
2016,6,5,5,291
2016,6,5,6,629
2016,6,5,7,776
2016,6,5,8,854
2016,6,5,9,898
2016,6,5,10,924
2016,6,5,11,949
2016,6,5,12,949
2016,6,5,13,939
2016,6,5,14,930
2016,6,5,15,895
2016,6,5,16,839
2016,6,5,17,636
2016,6,5,18,469
2016,6,5,19,154
2016,6,5,20,0
2016,6,5,21,0
2016,6,5,22,0
2016,6,5,23,0
2016,6,6,0,0
2016,6,6,1,0
2016,6,6,2,0
2016,6,6,3,0
2016,6,6,4,0
2016,6,6,5,242
2016,6,6,6,564
2016,6,6,7,681
2016,6,6,8,669
2016,6,6,9,530
2016,6,6,10,466
2016,6,6,11,414
2016,6,6,12,451
2016,6,6,13,423
2016,6,6,14,451
2016,6,6,15,348
2016,6,6,16,299
2016,6,6,17,0
2016,6,6,18,0
2016,6,6,19,0
2016,6,6,20,0
2016,6,6,21,0
2016,6,6,22,0
2016,6,6,23,0
2016,6,7,0,0
2016,6,7,1,0
2016,6,7,2,0
2016,6,7,3,0
2016,6,7,4,0
2016,6,7,5,0
2016,6,7,6,2
2016,6,7,7,132
2016,6,7,8,532
2016,6,7,9,539
2016,6,7,10,226
2016,6,7,11,63
2016,6,7,12,384
2016,6,7,13,295
2016,6,7,14,845
2016,6,7,15,801
2016,6,7,16,464
2016,6,7,17,443
2016,6,7,18,323
2016,6,7,19,76
2016,6,7,20,0
2016,6,7,21,0
2016,6,7,22,0
2016,6,7,23,0
2016,6,8,0,0
2016,6,8,1,0
2016,6,8,2,0
2016,6,8,3,0
2016,6,8,4,0
2016,6,8,5,219
2016,6,8,6,540
2016,6,8,7,701
2016,6,8,8,792
2016,6,8,9,848
2016,6,8,10,882
2016,6,8,11,445
2016,6,8,12,431
2016,6,8,13,490
2016,6,8,14,920
2016,6,8,15,894
2016,6,8,16,847
